id,predicted_price
3057000400,282905.08440774115
6865200444,511379.9011844508
6071600340,468429.5024709639
6821600005,704264.8786373431
1235100371,874772.8947986328
7796450340,369860.80418116995
3603000410,170810.65325247173
9297300255,453354.93942650565
9126100850,463768.57917673566
2770601462,558812.1137579947
2599001500,221563.0928021835
1102000095,743199.8253347881
1853080640,959539.7199126529
9551201585,866907.3640388851
3438500796,331562.9578630604
7518504291,583997.605476543
9269200340,478821.03488643403
715010130,1715239.7706628926
1982201485,601637.5909619116
9526500080,368992.5727758043
9277200180,459141.74103261647
6669150280,309308.9261820767
8917100153,686873.1966368794
3760500516,1034669.636547193
2725069050,974685.6090102915
3332000091,369763.611322885
8562770080,512509.72677339194
8151601190,231832.47838528524
8563040160,552655.5925345599
240000269,580972.9638232335
4307350200,390806.92131988803
1311910300,242664.75163266528
3574900030,494556.7693842517
7853230570,434532.56590934837
320069049,363831.84287969576
9839301060,795274.12689138
7011201333,639468.9510727313
2781320100,274264.28453015344
3421069120,479348.43912758474
7852030320,475749.4429222984
5316101075,2293296.60675879
5309100750,525084.0675258589
629000730,615931.8008963696
511700170,308453.99470001465
1562100030,626749.3008648155
2489200230,509264.0787707136
524069116,434217.4364173939
5315100737,1036233.6437062839
1868900675,886127.2034507527
1608000120,386805.248253266
705700240,351355.31844268687
7575600610,286934.2723482047
1778500015,676833.4341300532
5423500240,192548.19023335676
6713700025,360988.3472845337
2734100734,335587.15539896756
301402280,216377.32773440992
2113700205,237051.38362325323
4114601570,3117880.5062582395
3332000615,281232.1606217737
3630050180,349571.30413624615
6852700520,585107.9811706968
6870310010,551479.088943721
6163900981,350174.2189113353
393000142,324216.89617963653
1771100130,351927.92885610607
1442860160,431927.3990164371
9191200435,576382.068398709
6788200800,894590.5875142005
1115300070,703119.4982230086
3176600105,622911.8000382261
2770604665,572222.0800422975
5469500580,398746.2035317393
5680000545,468186.94750293024
3424089119,535664.6052185365
1328300180,308757.8609831899
1773100922,330294.6222016397
4123830480,323730.1436608435
9808610190,1092885.9680288383
4250200140,304139.01002922887
4217402115,3967407.216233836
3831250350,406348.15831193695
2397101055,680627.8564086949
6817850110,810126.8231482486
7526800200,585958.3487441301
7853370100,571428.506912011
2523089025,866426.5071206201
9476200680,258839.2259455663
5714200140,430213.1550366339
3575304895,474124.39557567704
263000018,389227.81381496834
8080400177,518796.18600784696
6450304130,303099.7358280557
514500090,534248.2967882303
9477000300,392284.79237881734
853600310,1375576.225208322
1951600240,205263.0934263372
1099900120,345561.1868529946
5323100120,485861.9990491358
1223089016,440189.52320968924
522059172,231888.68252444846
1930300190,644790.2941074546
9542840410,265993.10621660703
8665050530,565854.490712255
5592900205,382521.2837063103
5450300010,591408.7364800851
2459960030,380396.2498305611
3331500455,526282.7063437082
3432500705,408046.9792159388
3702900165,296502.9252913665
5249803550,509850.61311153346
626049058,353588.33704946964
1788900380,205890.54379677202
8075400360,231973.100409647
9113200250,749510.9955566963
2738640040,596708.2868319908
7821200307,471985.1702235091
3530440140,253466.07272032424
3582700130,438731.98623742274
9276200569,719457.8307328155
7197800020,568280.7105008152
686200490,519571.64758175495
3501600100,414258.0571318069
6383000690,633516.5744639898
7604400150,408021.2728499825
5249801411,754708.2607755939
2607720420,413803.645022554
9561100010,392362.90008862555
1796370590,254196.08477204316
4077800593,334226.06639646075
854000165,253679.9082026551
5536100010,719409.8148753255
4188000670,758022.0549484302
31000165,1590664.6022837395
662350050,967152.4150685522
4137000280,299606.16183857655
6169901130,917253.2705883214
1953400510,214431.75470575094
7518506716,923209.4134279412
1552520010,359753.3493381717
7955080270,283325.2215535311
9212900100,535349.4269016185
3438500798,319156.0212441244
7899800890,224135.15579369862
4319200605,485749.51595526823
1329300480,390204.3912714501
8935100100,784820.402012571
5016001260,460179.16086293984
4337600280,288655.49981891195
1446401220,169778.18841153302
7135521530,700475.7151787054
6888900115,291937.9728783137
2413301070,339273.2459076811
345700040,229702.15703551265
5566100145,399179.6122305082
7634800070,333529.23646142584
9346910500,566767.0223726523
3529300060,320238.5344873522
8128600060,1237234.3343027493
8572900275,170479.45650617135
4139420590,1334863.712805939
9274200322,623855.0319265698
1472700200,652987.607388384
8820903380,581322.2361650824
8563010130,911036.4160532433
8965450110,828716.3175053117
9274204230,443184.7407958172
8165501700,433911.9634551776
2193340260,555514.1101902706
1860600290,847591.5329499961
1222000055,192897.12671295565
2492200280,461817.09239034035
2488200455,320675.72305491555
809001520,1143359.1735212982
1796361140,229067.73678641915
6398000011,749548.0895670725
6813600365,565002.9304815432
7504100920,846024.3721428398
8835770330,604610.7932296357
524059322,874257.4413200319
4307330280,379655.01169749076
1245002952,1074854.8258961493
2021069059,239639.5292677042
5700000595,748532.6075247809
3629970930,647581.3872285025
3336002215,268181.790895076
5100401060,765833.8853496675
3278600750,293574.3440920372
1126069045,1021961.8100461753
7568700175,344953.133671704
452001475,562118.6414857352
9283800230,503531.52606964024
1737300130,638638.7683941679
6189600040,483913.26060390816
3679400025,521925.9891268584
1096100010,323190.30897399347
9513900050,264701.62061078707
5452800645,704184.547543282
273800100,226654.8570624148
7228500037,495521.15234756557
808300090,488171.1668666644
2493200215,551679.9249553054
5035300255,690241.0970204758
3380900160,424718.4490820432
3630000130,401643.5383699451
7300400670,276610.53965907765
6798100070,354644.6273776613
8078400010,531476.2092124574
5566100060,519512.890351269
2768200212,492577.60236956325
4035900060,587474.899764399
9460000110,331421.7689824932
7199320190,506257.22038273787
2225039081,462440.39007199823
9512200050,544024.4112938317
2634500085,331256.5153816785
3654800200,306932.34737537097
2724079090,1212172.1373078797
2597520720,726226.5539196215
3034200426,435627.998542786
984000130,281282.3428571066
7852020670,457325.1949500007
7923500060,638042.1492436561
2310030510,283723.9679907763
2205500540,484569.31992767757
2493200015,361968.56318066095
7853361420,552047.8486476718
5652600605,536194.892574322
5285200020,296207.2156431649
9406530150,341442.8142852263
5706300020,485477.7916470492
3278602490,346397.7455312082
7197000100,531661.6186796804
4447300008,497533.9299381473
7899800045,251480.3491263914
9250900095,296406.26534183306
9268851740,618605.0759525569
8682261440,537865.555922033
7284900385,851655.2107774287
8079040300,406620.4310255199
2225300585,375059.343814752
3223039013,458138.23152414616
2013801350,214378.76889512356
4055701110,820161.2250107027
3578401770,451153.50462000194
4046500720,503438.4649002546
6145601745,417940.5045402928
5207200195,755807.4203010359
1972201856,604500.3566127446
7212680080,241236.59270875953
7277100510,583883.5795971152
522079022,574080.3060101591
5605000440,718824.8291954512
6632300230,351481.72847130074
8815400165,646182.4550085664
6708200320,539667.8246063573
2426059076,570184.3799008058
3260200200,517721.8625731938
2770601741,503942.7547035096
4338800500,226757.2018987247
9201000320,785305.0613522258
7655900038,314597.80876180454
3625059140,552117.9110614009
4222310010,208873.25006654378
2114700115,335687.31576689397
3291800710,322719.76213321945
9406590010,390559.88692059973
3025059124,2554819.516633159
7972601250,383906.1282048754
930000470,1116349.1007723915
6690500060,451893.72404189163
16000015,180531.40249981807
5693501102,554095.8539691357
8079040490,386570.60034542804
7225000155,332324.9512748299
8819900170,778552.6956141783
7972601270,327671.9266940598
1224069074,723271.4874297838
5126900321,414974.49555670825
3438501860,314672.66003259394
2822069080,370760.57977300754
1656600310,597510.892822388
3856900507,1260354.2880154366
1626069139,489014.11590777634
2524049257,1266337.280464213
3904960150,566613.4106884436
7214820610,505366.3109498815
7977201845,594238.6438980493
2428100080,910955.127438904
2202500135,471502.55039440026
1523550220,720482.4799713896
2313900610,417162.01269641664
4123840050,401688.86671598785
2125059124,1083026.5773426045
1225039067,471352.10904241994
6431500283,493454.36731486575
2473380010,297815.12432229996
5694501195,378660.3652205144
2881700046,343871.2244316339
6837820330,323402.5656789476
2337300370,200217.3861912839
3876540630,196927.34536833942
626059317,326093.34218832164
3374500520,364231.2671193144
7228501903,342082.10583728185
4019300051,495607.44563995814
4232902615,616535.016461256
3546000090,231161.58172759475
8127700215,888469.9847831945
3438501100,450914.35779057763
1769600066,736730.9269013267
8146100610,519315.30984696065
3052700695,582664.0296480483
7954310210,739321.4833451094
3761700053,1986170.7559532884
1320069179,421197.9760037313
1331900410,689084.9215617506
7303100210,343972.41045661253
2464400285,478785.08844953007
6163901150,362970.02118436387
8955800045,381648.27681051585
2314300200,384657.0605353249
9528104360,401674.7321777454
4177100005,725175.095246027
8856960260,266092.1994229584
1828001220,600590.2203621232
3066400710,845505.8874344926
624110610,826501.3811504681
4040800260,389048.7995308395
5019500215,485963.26532148605
2481630180,1054092.8563752589
7203170190,588272.8424952491
510001280,878631.2383561673
9430110120,755990.2597965506
1565950030,337560.94180915225
9828202255,673810.1769802732
3878900270,528040.0550518336
8091600080,168544.8559502714
1112000035,334157.7810450073
2228900270,319211.6543196791
6648701740,271513.193895348
1245003740,621497.1456850453
2174503441,529376.2451584738
7708250010,312242.0092549518
6072300110,597482.8979964652
2329800140,242788.6729942042
1494300040,457148.3322340873
3832050130,283868.0498943761
7203100730,725000.9962995563
7199330170,456255.5912685796
7785000220,656319.1684921618
1250201175,419327.57001442066
4054500180,1161789.1205759759
7905200061,472971.26160414744
3751604895,210788.88665003763
5220300140,259841.96928345252
3323059027,346084.32670409227
8651611980,855599.5022768884
8673400190,534290.9486199946
1668500100,771619.9789392522
1023059365,541369.6342390322
3308030060,381219.9166573638
4232400860,944682.3087355773
2144800615,243993.8605067831
1568100920,1530135.6171435828
9406510040,523450.2650555363
2923049421,269122.7583616782
1051000040,1614788.3217012933
2077700042,638272.1148262594
9423800030,260108.54936143165
9818700455,646346.5393403495
7133300675,364090.2470956414
4113800550,514535.0927081408
5553300375,1489749.6892676018
2025701530,258966.44269883962
7942601155,443018.73696214624
7524300020,270029.71113027656
2520069100,262182.3946390585
5412300410,230884.79016335725
7504110760,778426.5599971026
2594200350,326387.5927990707
2722059013,260362.3135344761
8078430480,544243.1387717299
1423069162,487572.3638249255
8856001090,161453.14743832548
7000100631,867367.565382012
4222200280,212450.67109632466
7971300050,552372.8656240371
2009001600,267027.5732593755
6619910140,731226.8505947028
2877100985,551057.1889965325
1196000007,343203.60369282035
1330850130,743300.5780054189
6664900410,242571.9626818567
1231001110,287097.13369633426
9235900030,282250.8348788957
9407101840,300184.76949657797
9523103001,432640.2496300821
2149800278,399132.1187127254
7234601198,603175.551737065
9476700035,444868.2616083977
9297301065,607159.6039163249
518500700,627191.904121709
7843500090,344032.89008277043
6056110780,298150.47548540414
2345700260,377772.5887040934
3509600070,196188.55775633533
1431700280,359307.20599299576
1623049174,274836.59840552806
3024089049,300247.7410577803
7853340450,411787.75153468124
7732410360,711508.0474192828
1446800995,276871.75445393793
2946000285,220897.2687589942
425079100,502665.7805253615
3876313040,403282.20359457424
1762600260,934623.2972138717
1925069121,1030893.0614398773
7443000480,830180.7441420365
7820000015,380769.828919708
4027701253,426853.0824025597
2826049165,436338.13564637897
5426300060,821638.6534148953
1278000210,202959.3943410283
923000270,370979.77238588413
7657600005,252732.34836561457
3024079057,361703.34923484013
3276180020,308548.0804447417
7304300760,305684.1654736561
3908100020,514606.96276326664
8835400805,769775.1292242623
4051150070,221981.06603034327
3904930530,470825.8855606563
6163900971,371317.1742966812
7942600310,443172.6764460388
4365700330,266166.8129904114
423059207,272092.554947342
3992700265,328342.64278850786
7177300090,458427.11864937027
2540820010,729370.7152357439
5700002510,883426.6986298336
5201000030,563123.5747054757
7631800015,1903442.3396359007
2922702965,633389.4012808535
1525059198,839845.5803756746
1245003160,648691.4011973593
3810000455,318097.86880816816
7855600080,690651.7247313602
5701500030,1154225.6853521622
7504020400,626952.78689563
1402600570,323114.47363879293
7575610760,295642.07071262266
8731990370,395559.81752574164
5021900090,767131.4873989429
290000075,402661.69437310763
2841500010,493612.4789980228
3955900830,423486.1550869464
7852110140,551817.1664085597
1311400350,247125.17013911202
7773800015,481527.7155701463
4123400320,504604.48362813104
2725069157,895242.4417102553
666000143,700208.2780080813
5101408678,521238.4179167184
6371000026,381505.30853564217
2024059084,603104.0776753823
7283900036,342769.02825184714
8881900230,782572.5025699461
3959400135,394459.16203847044
7696610270,266442.81476383674
1689400150,913522.0830936432
5103900015,489799.456519677
1441000350,399444.8025196979
5101408735,333502.7404622744
3126059027,1758885.207524993
2320069014,511827.0681778097
9541600015,652550.7309352296
8682320420,839247.7359457689
1562200090,598890.7412250678
3395070980,511354.4970235645
7349600230,254025.53336153965
522049122,264126.07973925176
869700060,268133.62105430773
811000055,1178962.6668701204
1221059176,420855.451692098
1523059103,494742.6755374115
2025760210,723727.6204919365
9218400088,298387.1954169238
8682292020,390808.54870721203
2623089135,474337.9170002334
3758900259,1456518.7545873988
524069049,660142.1152426056
3121500150,818438.7403176203
5581400080,836745.9040276684
8087800020,479517.0834586593
4070700290,768407.8918243415
3296000170,556159.3918019916
9238500040,469373.9231829947
2744600040,314880.43764548574
6813600380,691705.7433621465
6140100150,516518.1453545149
2201500555,415069.4350203237
2600110250,593603.883050266
4337000275,182924.87802575855
1186000150,625386.6643458806
1972201963,480328.2449951647
1105000745,410530.41232856
2887700560,606068.3828637939
4039700080,692082.7089636725
522049104,302293.2413675933
4202400078,272268.96187329723
7520000695,201211.84005742637
7714000310,352267.207246334
4319200060,666075.7801774889
8624700015,635705.0464477179
5104520610,298231.1445852855
2354300845,296321.44277677033
3824100291,476266.0588039608
6151800612,252122.92850340257
5454200080,888613.1526956679
6413600290,375782.67651768756
2131200065,306364.6979687089
1459920010,281962.5642015252
50300090,426195.1548747851
2326300090,722754.1843119216
7714000070,373807.4721229179
3630180500,1123590.588669769
1727850340,1009044.9301076587
8691430330,962360.7203980489
2310030390,250189.11025722054
5561400610,480290.4683338568
7010701016,431037.9509129586
7883605915,274333.7128276131
1282300995,363155.8051066616
4040700310,510200.7896944392
3353400435,265437.2444858585
2143701015,463706.6171703342
255450020,394730.33888470416
1020069017,350991.2840183812
4038200120,502982.64514729765
9284801100,301410.63665550255
1965200075,650127.2104654543
847100047,561424.6424987039
4038700720,486305.5164498358
6815100085,954871.8475125139
2508000020,271576.5841893232
255520180,674879.4779996536
6822100750,627715.5055814032
869700050,331909.78771188855
1775801405,610148.2910827536
6600400090,219512.20509153273
7202330270,464471.13450103125
1683400165,945172.6178815825
2625069070,1142283.9709918085
7625702440,351889.8216565135
3388000640,250644.75815174446
1899400365,260513.3453582969
6899990200,830708.227423721
5569700020,887252.7501975718
986000045,305015.586502965
3293700221,300941.24661098915
3764800250,336937.86103176355
2291400566,368356.36034786666
4219401236,1338574.3378113743
4239400840,162678.9906665113
7211400990,210804.88990305897
7696500280,196069.87552915403
7215721070,624123.1135813864
3204850140,369269.7588306475
4322200220,613079.6502003648
2566300100,1100169.8806772213
1944900090,413023.8632085875
6648500390,287319.578901982
7385300020,694222.2616777504
1704900135,312032.26480052987
2877100655,711036.4643094812
2726079098,714764.0781966848
7625703800,455687.01163768815
318300040,494648.56122529256
7922800190,553158.6040242641
2023049361,211280.72808044858
8946400210,427382.27160611964
6071600450,558632.0606897364
4343800100,392878.92598722724
1443300140,405645.6748917725
1024039001,764335.9919726811
2767704860,567322.9940274874
7234600851,589718.971273856
644200065,976124.3120119978
7784400035,670983.5708346501
3826000560,240173.10223680225
9272202260,485217.7618958225
263000253,439669.1649420047
3621059043,661613.4937482477
240000130,469936.50411169144
1352300120,214069.9522099109
7849200861,253927.77141876737
2487700130,558413.5601864015
1796100140,216597.51304619893
7234601221,492657.86938427563
8651710190,475949.7633415928
2916200091,635999.4974141206
1232000915,549995.3262813468
1545801970,298693.60914866615
3211200420,395992.82620483456
7686204675,196377.40860774912
3141600210,193131.70071926014
3959401284,609441.5594588208
2113700825,268276.851475306
3876000710,386332.602626542
522069022,469489.8529511699
3214200070,420695.298007878
1221039156,311424.9356281328
259600790,432546.6040809928
785000040,518873.9182448268
8138870470,417849.20994688635
2596300035,353614.0814849365
540100057,1379521.9940285594
3073500045,524967.2468938167
5363200266,411278.93001048255
8682261650,528043.3191517155
3224510080,798869.3925471983
3211270160,434223.0217653133
9269200520,237557.23413679734
293810190,463285.10175614874
4197400043,320384.5294467736
3026079031,352396.80313965905
5332200405,862526.530621506
2473411210,342785.64746746345
9268200315,708409.0587158967
8123500050,632972.0414753907
3221069091,499915.97660203796
2485000165,556038.7293633308
4058800215,627556.4943459647
1926059039,923882.3995934938
2533300680,1099612.8206086024
3343903640,314339.95511386165
5700003705,1175802.2665832457
2023049372,368182.5692409977
4058800830,642046.3546273618
3333002302,455264.5365501034
2944500340,352924.0890629959
1982200790,503539.48458187876
8929000270,551664.0908836949
8122101440,286910.0088694554
7525530470,781073.266535573
9332800020,683569.2861115913
3878900525,274157.7136214048
5420300210,259933.9616094233
9232900165,301683.4476380306
6414100026,365090.9155478234
3013300660,697391.7212731256
7954300120,555302.6404712584
1081200360,357129.7356222612
2877102345,567019.4960288834
2202500255,516775.8105477138
7984400050,227710.5214695751
9558020380,456845.1393374274
7812801850,182802.6814336088
8944460020,366585.80921795155
2306400040,580648.3577259947
8649400410,344001.1765275455
7889602020,235424.49752553875
2041000025,426827.38712511706
871001484,623074.3971961172
2767602141,568023.1134451305
3630180470,751546.456917363
2769602140,443568.93168309634
2473250280,303318.14816902915
5422560660,537245.5041887126
3756600240,378922.43241165153
8651600160,746852.8722470653
7202300540,865660.8399374797
8961950250,477802.75613324036
3303000130,501849.28896941687
798000062,245972.069141178
1695900150,703671.3025230691
1604730150,466701.49517399335
4136930310,393412.2945153348
8835401250,1585641.538352913
8665900328,378755.2106555634
9262800255,284002.9546106502
1853080570,813579.2829644119
5556300114,760165.738303772
9517200290,410625.1121374292
4037200295,511424.7803191101
7417100123,406784.4591687554
2620069077,194797.145998322
7922720040,717332.6712188583
558100090,549948.0691905264
257000037,357332.9652895622
3319500385,488373.65722643776
9297301520,342580.97356940655
3580900090,286510.32301786006
1321039076,176900.49483506454
7227801581,248171.86212805583
9407001620,284882.0040428392
2130400150,282960.9117767738
2312400200,220596.62501040148
4046700210,460556.5070329913
1193000480,986716.4613648183
1492800296,490944.30255011166
3013300017,393826.8559926208
3630240140,512037.6633594297
1049010390,302233.32538389054
9320900420,182668.72410938397
4315700060,340232.57475814456
2591010290,328359.36401055404
323089085,783799.9575814832
6600400270,197676.73560972683
2919701105,400958.9983924612
7202360670,952788.7780186628
8927600100,854534.3093084532
3211700045,596865.5305768219
4027701326,436550.7708097532
1601600195,330022.9331837543
7853280350,910252.0246163303
3629970130,731667.3294445736
7203120020,733485.9138432224
9542900190,367342.51795201673
8035350120,444755.6351433539
1238501184,1104164.3133243164
251200240,454623.175671275
8945300200,200303.2207255504
2162000160,1164204.6293184129
5466310060,192486.97187482976
1239400064,966501.6405831396
5205000020,292391.60552984115
1720800305,703863.2120617086
7280300375,480590.14954009233
2095800400,413394.45932010753
7852010950,555480.8831836289
1428001160,522547.31652868557
9528104910,617667.9551721959
8644210470,915328.1940217029
7923300310,488749.7594894653
254000100,661720.577046905
1931300688,501302.7804940126
7007700030,458055.0947986458
422049178,223522.8342355147
422069067,480210.5085687778
2923049393,354374.23757793993
930000305,467399.2243097905
2461900448,575740.406682884
2610100020,287572.3095660281
2895550050,256236.93043177665
7701700040,301668.7680147535
2460900020,509283.75958316086
9827700105,534878.418624582
1005000240,295173.9372452692
7200001254,491809.339549259
866400040,484061.2785214829
305000170,687945.7243799702
2260800110,890751.5892577457
3442000127,699782.6115427556
5253300437,420277.260218033
7576700150,872296.1725969915
5469501410,462369.2339603152
5104531120,599954.4390783368
723049434,308810.1650426576
622069006,1086519.2421768438
2517101200,320149.2359406495
8159620160,273374.05349342606
5561300640,388390.4891633955
3317010130,237683.3389495113
4364200250,428847.9611176623
8732300060,682137.2725011565
5603700025,786545.4019155238
3585900190,1250005.8634228853
3996900575,254366.35553697526
8731801260,241768.11867269507
3810000860,395171.45261250745
5700003585,1980932.4244141476
6332000050,529608.4376389576
9286100250,427130.3595245828
9471201110,1047100.759802003
9290800050,530772.2934614273
7300200400,659412.7921190051
526069024,749505.1843604347
1454600156,1031067.0192070529
3904980360,502688.5394691679
2626119062,318855.72161170933
8651730290,430175.9089050091
7611200195,655053.2654643505
1919800260,569920.093794775
6632900354,277882.72637246526
3972900195,330544.76833402796
5151600170,305248.32412327465
7016000440,491842.2288294513
871000435,783366.3745599013
9578060540,460005.5317305936
2332700060,939290.4208852072
766000240,270414.1460074718
4363700200,286349.5275696067
7100000250,351018.9072033748
2781250560,200376.90926981453
2781250100,334140.7263572452
5419800220,246058.84788735828
7147600245,275824.722097122
2926069083,855769.2827227407
6189200125,810800.8760783251
9542830160,314698.7505854149
5152200020,309820.8513454064
9412900045,424406.6095393383
6600410480,182857.86933803282
6979970080,576881.6987437241
5636010280,266066.131592878
1732801300,847472.9169466564
5561401530,457775.656563447
9578500510,360799.0333763072
7304300906,254355.58551676356
1223089077,742791.5715428138
721049207,287221.0916714559
8691330310,808573.2718303226
1523069204,452710.30954199994
3188100105,607584.4302535993
6608500290,415523.82470689266
2891400410,345482.7937690936
7663700551,355874.04949346534
5413200140,228275.38235150013
425069139,635138.4426142874
6713700155,395653.6796049872
2767603505,471403.6685398757
7789000080,254101.63026473857
9211500620,270134.5320599139
3750604417,229461.2362478532
7922800320,556519.1351893127
1471620240,321458.7934153947
2222059052,335219.7470753946
9551200270,904720.9960846136
2767603160,527548.3699922218
9406710060,348523.3608618452
8929000250,433964.6192489677
5538300120,373727.4634000251
2223069120,448382.39457419224
1652500060,1737586.149051461
8564500240,397966.9563428998
3629700120,573303.1399187177
3943600070,428108.41669255204
4171200025,321221.2506249462
2425049063,3736731.7120382152
9828701650,420974.4053445309
3581000340,335305.658179085
8100900015,370392.3783336769
2125059161,1143961.8651803327
304000380,205895.33843903284
8146200070,1459782.0777495084
686530170,533675.2688699269
2917200645,460314.0525422504
9547200530,618900.7961750757
2122059199,324146.57223000046
1150000740,690322.6209693885
5706200060,283571.636077274
9265410010,268074.93124220974
4083800555,512593.4597990622
6152900332,337322.2784909543
2520900301,239963.53551006006
9828200790,484124.9699817168
1657530180,282927.00532491435
7471900045,265579.47235049447
9828200460,361553.739342792
1775900140,434163.46479877166
6139800430,471925.6178087536
7214400005,465239.3693856362
5332200026,509833.6405863138
9510970300,691225.5518957804
2540830020,434605.8439809428
3392100140,206321.98881860048
1326069191,373035.56382752507
2125059112,1046318.2638473153
859000022,323482.82500875636
8854100350,719375.1859193352
121059007,215435.87302300462
7977201707,461911.23048214463
3859900060,3233021.4648557873
8815400735,725859.3559541339
705700530,313708.8542704484
6600780130,379386.826288221
6378500105,385812.0182059191
8143000310,461417.96973492147
2877102330,630573.9663180728
3526039074,546493.5698826734
2115510300,248977.7005625178
3024059014,1966280.4631180465
2141330360,582692.8621093804
546000400,472339.250465967
2071500011,374962.1501839742
7972000240,248192.06543457037
7016200460,457501.6095710875
6204200180,426143.1312330026
1552100135,1210030.6049631974
88000173,382208.8629345637
2581900235,697597.422406268
9211500560,219247.62066025942
621069218,415647.1978940933
1321970240,293687.0581092002
798000630,326123.26833114045
421000285,247014.96241498052
2824600180,880071.4958205537
3832051140,344706.336013382
1237500105,657216.011816997
8802400906,285756.81658421387
3166900270,385559.5829437695
3682000060,326583.8091159096
5469700020,295395.470089483
